,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh,weighedTemp_ng,capUnc_ng
2019-02-07 05:00:00-08:00,1614,3871,12890,2199,46,745,4,337,2.534071853646641,0.0582798053129731
2019-02-07 04:00:00-08:00,1617,3548,11723,2211,46,764,4,270,2.679153285012374,0.0582798053129731
2019-02-07 03:00:00-08:00,1625,3527,11594,2215,45,726,4,278,2.884315966151116,0.0582798053129731
2019-02-07 02:00:00-08:00,1628,3469,11874,2214,46,704,4,274,3.585491545561614,0.0582798053129731
2019-02-07 01:00:00-08:00,1620,3305,12717,2213,46,707,4,295,4.096217778792233,0.05813322571133249
2019-02-07 00:00:00-08:00,1467,3596,13527,2216,46,771,4,501,4.671164450370708,0.0582798053129731
2019-02-06 23:00:00-08:00,1476,3077,15124,2217,46,781,4,1263,5.393081498814459,0.0582798053129731
2019-02-06 22:00:00-08:00,1556,3735,16084,2214,45,767,4,1888,6.022283614066577,0.05813322571133249
2019-02-06 21:00:00-08:00,1608,4453,17384,2216,46,732,4,2091,6.505537871753238,0.05813322571133249
2019-02-06 20:00:00-08:00,1606,4915,17809,2214,47,771,4,2196,7.419927867032563,0.05813322571133249
2019-02-06 19:00:00-08:00,1603,5043,18076,2214,46,798,4,1965,8.454645404603436,0.05813322571133249
2019-02-06 18:00:00-08:00,1599,4677,17160,2215,46,812,387,2050,9.312442227223938,0.03724807547090528
2019-02-06 17:00:00-08:00,1504,3591,14705,2215,47,775,640,2347,11.146943035421113,0.03724807547090528
2019-02-06 16:00:00-08:00,1225,3308,10809,2216,47,712,5147,2450,12.026530436172724,0.03724807547090528
2019-02-06 15:00:00-08:00,1171,2539,9475,2216,46,711,7453,2515,12.200056561114678,0.03724807547090528
2019-02-06 14:00:00-08:00,1157,2523,9000,2216,47,715,8369,2401,11.974434325415451,0.03724807547090528
2019-02-06 13:00:00-08:00,1200,2294,9054,2215,46,762,8260,2454,11.684095187103356,0.03724807547090528
2019-02-06 12:00:00-08:00,1267,2512,9195,2217,46,758,8385,2488,11.18115251200877,0.03724807547090528
2019-02-06 11:00:00-08:00,1256,2531,9383,2218,46,718,8774,2600,10.067041972965361,0.03724807547090528
2019-02-06 10:00:00-08:00,1326,2776,9798,2216,46,704,8700,2853,8.688330893683581,0.050366949817740474
2019-02-06 09:00:00-08:00,1300,3045,10999,2217,46,743,7969,2762,6.656766850948119,0.050366949817740474
2019-02-06 08:00:00-08:00,1365,3841,12725,2216,47,743,5264,2307,3.9168224782852517,0.03724807547090528
2019-02-06 07:00:00-08:00,1424,4910,15809,2215,46,777,493,1993,2.3744861725692408,0.05813322571133249
2019-02-06 06:00:00-08:00,1479,3623,12586,2215,90,747,4,3225,2.6430107278659944,0.05813322571133249
2019-02-06 05:00:00-08:00,1387,3426,12553,2215,90,732,4,3215,3.0402513889681426,0.05813322571133249
2019-02-06 04:00:00-08:00,1365,2812,12172,2215,90,746,4,2785,3.4647819151419577,0.05813322571133249
2019-02-06 03:00:00-08:00,1353,2756,11430,2216,91,743,4,2425,3.6536999472927407,0.04518536089974468
2019-02-06 02:00:00-08:00,1289,2624,11425,2215,90,728,4,3109,4.188404489311041,0.05813322571133249
2019-02-06 01:00:00-08:00,1202,2742,11520,2215,90,707,4,3690,4.534633239784404,0.05813322571133249
2019-02-06 00:00:00-08:00,993,3029,12044,2216,90,721,4,3736,5.1327225331873905,0.05813322571133249
2019-02-05 23:00:00-08:00,1054,4100,13063,2217,90,732,4,2874,5.905000440942266,0.05813322571133249
2019-02-05 22:00:00-08:00,1157,4398,14984,2217,80,739,4,2782,6.381531734375881,0.04518536089974468
2019-02-05 21:00:00-08:00,1183,4857,16458,2217,65,743,4,2567,7.123382571886558,0.05813322571133249
2019-02-05 20:00:00-08:00,1248,5103,17736,2216,50,760,4,2510,7.259646296376181,0.03724807547090528
2019-02-05 19:00:00-08:00,1300,5144,17474,2215,49,762,4,3037,8.111861922330991,0.04518536089974468
2019-02-05 18:00:00-08:00,1238,5272,17874,2215,46,795,182,2373,8.753073940525823,0.03724807547090528
2019-02-05 17:00:00-08:00,1016,4343,15630,2218,46,716,385,2256,9.9352097589556,0.024300210659317485
2019-02-05 16:00:00-08:00,951,3582,13299,2214,91,687,2688,2290,10.823308584145128,0.03724807547090528
2019-02-05 15:00:00-08:00,906,2828,11863,2216,91,693,3945,2403,11.658882237028248,0.024300210659317485
2019-02-05 14:00:00-08:00,856,2796,10742,2219,90,713,5774,2707,11.366564565692348,0.03724807547090528
2019-02-05 13:00:00-08:00,814,2253,11734,2248,60,689,6883,2700,11.406235044546003,0.03724807547090528
2019-02-05 12:00:00-08:00,966,1983,11880,2249,58,689,6225,3259,11.047656938696278,0.03724807547090528
2019-02-05 11:00:00-08:00,974,2254,11360,2248,91,697,6862,3146,10.417246014204986,0.03724807547090528
2019-02-05 10:00:00-08:00,989,2678,12003,2249,90,745,6656,2971,9.707187626082566,0.03724807547090528
2019-02-05 09:00:00-08:00,986,3166,13039,2251,90,758,6339,2348,8.607155754947513,0.03724807547090528
2019-02-05 08:00:00-08:00,1009,3821,13639,2250,90,770,3408,2473,7.417857366414029,0.024300210659317485
2019-02-05 07:00:00-08:00,1029,4366,15723,2249,90,725,249,1968,6.933156231999534,0.03724807547090528
2019-02-05 06:00:00-08:00,799,4237,14515,2252,91,762,5,1759,7.0196802653921635,0.037502146780415684
2019-02-05 05:00:00-08:00,772,3701,12659,2251,90,712,5,1651,7.470222191668527,0.0582798053129731
2019-02-05 04:00:00-08:00,769,2804,11724,2252,90,705,5,1638,7.573251985270046,0.0373946550725459
2019-02-05 03:00:00-08:00,768,2277,11731,2253,90,704,5,1640,7.863439941932914,0.0373946550725459
2019-02-05 02:00:00-08:00,762,2091,11054,2255,90,705,5,2149,8.128068852816765,0.03724807547090528
2019-02-05 01:00:00-08:00,762,2391,11148,2254,82,708,5,2258,8.433243116367708,0.03724807547090528
2019-02-05 00:00:00-08:00,762,2540,11323,2255,58,769,5,2318,8.663987165270614,0.03724807547090528
2019-02-04 23:00:00-08:00,778,2977,11803,2255,90,755,5,1899,8.95221672212666,0.024300210659317485
2019-02-04 22:00:00-08:00,877,3650,12339,2256,90,760,5,2030,9.471298748753448,0.03724807547090528
2019-02-04 21:00:00-08:00,953,4340,13815,2256,90,731,5,2520,9.717733952147622,0.03724807547090528
2019-02-04 20:00:00-08:00,1015,4724,14626,2257,81,731,5,2497,10.125986723743743,0.03724807547090528
2019-02-04 19:00:00-08:00,1106,4656,15568,2257,90,745,5,2609,10.448774421801412,0.024300210659317485
2019-02-04 18:00:00-08:00,1119,4925,15605,2258,91,740,191,2717,11.057037912948157,0.03724807547090528
2019-02-04 17:00:00-08:00,980,3804,13759,2258,91,722,362,3084,11.753650970111696,0.024300210659317485
2019-02-04 16:00:00-08:00,796,3205,11463,2256,91,710,2791,3065,12.67136749568714,0.024300210659317485
2019-02-04 15:00:00-08:00,664,2900,10773,2256,90,717,5388,3103,13.042627770010174,0.03724807547090528
2019-02-04 14:00:00-08:00,661,2689,10770,2259,91,712,6238,2960,12.749216645055531,0.03724807547090528
2019-02-04 13:00:00-08:00,691,2825,10930,2257,91,732,6119,2398,12.886284779756757,0.03724807547090528
2019-02-04 12:00:00-08:00,757,2387,10578,2258,90,708,7141,2520,13.233736818393542,0.04020409743732438
2019-02-04 11:00:00-08:00,815,2738,11579,2261,90,745,5958,2327,12.695310427272293,0.027256232625736586
2019-02-04 10:00:00-08:00,709,2634,10630,2261,90,755,6286,2331,12.67349916246648,0.024300210659317485
2019-02-04 09:00:00-08:00,847,3075,11129,2261,90,718,5194,2039,11.886601968600843,0.03724807547090528
2019-02-04 08:00:00-08:00,898,3357,11354,2262,90,727,2513,2778,10.66552253690175,0.03724807547090528
2019-02-04 07:00:00-08:00,905,3782,11332,2260,77,758,235,3338,10.537310390852783,0.03724807547090528
2019-02-04 06:00:00-08:00,815,3465,10389,2261,56,732,5,3166,10.337597763945526,0.03724807547090528
2019-02-04 05:00:00-08:00,659,2549,9936,2260,56,716,5,2708,10.329121879279997,0.024300210659317485
2019-02-04 04:00:00-08:00,685,2202,9024,2258,78,688,5,2058,10.559012756066554,0.03724807547090528
2019-02-04 03:00:00-08:00,657,2011,9034,2259,90,700,5,2102,10.479675325499192,0.03724807547090528
2019-02-04 02:00:00-08:00,657,1857,9255,2256,90,705,5,1908,10.585084664046265,0.03724807547090528
2019-02-04 01:00:00-08:00,682,1992,9614,2257,90,710,5,1938,10.616442689050896,0.03724807547090528
2019-02-04 00:00:00-08:00,702,2261,10490,2260,91,718,5,1683,10.929187996559136,0.03724807547090528
2019-02-03 23:00:00-08:00,742,2889,10821,2260,90,719,5,1551,10.867647905158,0.03724807547090528
2019-02-03 22:00:00-08:00,721,3355,11864,2258,90,712,5,1649,10.950239388764409,0.03724807547090528
2019-02-03 21:00:00-08:00,728,3818,11961,2260,90,719,5,1522,11.147002768424231,0.03724807547090528
2019-02-03 20:00:00-08:00,708,4259,11823,2260,90,760,5,1590,11.513082974064105,0.03724807547090528
2019-02-03 19:00:00-08:00,707,4287,11273,2259,90,761,5,1706,12.035254068264114,0.03724807547090528
2019-02-03 18:00:00-08:00,709,4033,11402,2259,90,745,188,2111,12.474997602052339,0.03724807547090528
2019-02-03 17:00:00-08:00,704,3810,9369,2260,90,724,299,2511,13.392546747291844,0.03724807547090528
2019-02-03 16:00:00-08:00,659,2653,8027,2258,59,663,3373,3259,14.116489153973593,0.0591592829228168
2019-02-03 15:00:00-08:00,658,1752,7049,2259,90,677,5842,3036,14.360286738715056,0.03724807547090528
2019-02-03 14:00:00-08:00,658,2208,6098,2260,91,678,6625,3044,14.200371060197368,0.03724807547090528
2019-02-03 13:00:00-08:00,656,2056,5959,2259,90,667,7535,2795,14.536961153247889,0.03724807547090528
2019-02-03 12:00:00-08:00,658,2020,6166,2260,90,693,7223,2377,14.257893967575688,0.03724807547090528
2019-02-03 11:00:00-08:00,659,1835,6716,2259,91,694,7449,2307,13.963347534935181,0.03724807547090528
2019-02-03 10:00:00-08:00,659,1915,6461,2254,90,679,7188,2479,13.146869828011429,0.024300210659317485
2019-02-03 09:00:00-08:00,656,2215,6942,2260,90,673,5706,1917,12.463738286215989,0.03724807547090528
2019-02-03 08:00:00-08:00,683,2545,7068,2259,90,730,3149,1855,11.636156381712668,0.03724807547090528
2019-02-03 07:00:00-08:00,791,2692,7581,2259,89,743,301,1793,11.014876131412604,0.03724807547090528
2019-02-03 06:00:00-08:00,779,2522,7457,2260,90,713,4,2286,11.208305145818056,0.03724807547090528
2019-02-03 05:00:00-08:00,685,2435,7207,2258,91,700,4,2502,10.699473843665418,0.024300210659317485
2019-02-03 04:00:00-08:00,690,2285,6894,2256,90,675,4,2704,10.604163014765776,0.03724807547090528
2019-02-03 03:00:00-08:00,684,2083,7267,2257,86,669,4,2934,10.586272649634157,0.05286637632504905
2019-02-03 02:00:00-08:00,663,2188,7772,2258,90,707,4,2813,10.791058497235383,0.03724807547090528
2019-02-03 01:00:00-08:00,695,2458,8096,2258,91,694,4,3101,10.868233258138433,0.03724807547090528
2019-02-03 00:00:00-08:00,706,2504,8992,2259,90,702,4,3172,10.801693915302966,0.03724807547090528
2019-02-02 23:00:00-08:00,865,2653,10464,2263,90,713,4,2974,11.227435261756924,0.03724807547090528
2019-02-02 22:00:00-08:00,922,3102,11444,2263,90,718,4,2507,11.393795507083462,0.03724807547090528
2019-02-02 21:00:00-08:00,980,3616,11544,2261,91,716,4,2103,11.606377373524122,0.03724807547090528
2019-02-02 20:00:00-08:00,1059,4198,11540,2260,90,732,4,1368,11.966647237792673,0.03724807547090528
2019-02-02 19:00:00-08:00,1056,4298,11247,2260,91,748,4,1717,12.202423703395445,0.03724807547090528
2019-02-02 18:00:00-08:00,1028,4367,11332,2260,90,691,111,2021,12.521519283812967,0.03724807547090528
2019-02-02 17:00:00-08:00,959,3584,10565,2258,91,720,151,2123,13.110933806057785,0.024300210659317485
2019-02-02 16:00:00-08:00,701,3130,10044,2260,90,691,1857,1915,13.35562647334218,0.03724807547090528
2019-02-02 15:00:00-08:00,687,2903,9509,2258,90,731,3249,1825,13.855021370249906,0.024300210659317485
2019-02-02 14:00:00-08:00,678,2583,9222,2261,91,733,3422,2127,14.368578004349294,0.03724807547090528
2019-02-02 13:00:00-08:00,697,2558,9802,2260,91,695,3430,1791,14.241030508491782,0.03724807547090528
2019-02-02 12:00:00-08:00,771,2657,10252,2260,90,741,3041,1415,14.3449455577068,0.03724807547090528
2019-02-02 11:00:00-08:00,774,2289,9358,2262,90,695,4541,1626,14.529944631515379,0.03724807547090528
2019-02-02 10:00:00-08:00,784,2265,9726,2261,90,737,3214,2075,14.250077876205001,0.03724807547090528
2019-02-02 09:00:00-08:00,836,2808,10116,2262,90,739,2130,1319,13.739954629307743,0.03724807547090528
2019-02-02 08:00:00-08:00,854,2327,10511,2262,90,720,1039,1325,13.10607439474025,0.03724807547090528
2019-02-02 07:00:00-08:00,803,2581,9851,2262,90,733,46,1442,12.859808756919978,0.024300210659317485
2019-02-02 06:00:00-08:00,656,1984,9636,2262,90,694,5,1630,13.000491528267071,0.024300210659317485
2019-02-02 05:00:00-08:00,655,1988,9548,2262,90,689,5,1601,13.015887735449281,0.03724807547090528
2019-02-02 04:00:00-08:00,652,1652,9416,2259,91,647,5,1551,13.062941883436368,0.024300210659317485
2019-02-02 03:00:00-08:00,652,1627,9314,2261,90,670,5,1824,12.882761242556144,0.025811690651568315
2019-02-02 02:00:00-08:00,654,1731,9436,2260,91,700,5,1665,12.948030079652462,0.03724807547090528
2019-02-02 01:00:00-08:00,807,2161,9433,2261,90,674,5,1743,12.940501691250915,0.03724807547090528
2019-02-02 00:00:00-08:00,950,2552,9829,2260,91,742,5,1763,13.323971001327118,0.03724807547090528
2019-02-01 23:00:00-08:00,955,2659,10870,2262,89,686,5,1794,13.423002175834467,0.024300210659317485
2019-02-01 22:00:00-08:00,1001,3242,11310,2261,90,684,5,1727,13.46959467884533,0.024300210659317485
2019-02-01 21:00:00-08:00,1062,3425,11766,2260,90,718,5,2060,13.620955017546885,0.03724807547090528
2019-02-01 20:00:00-08:00,1064,3947,12121,2260,90,696,5,2121,13.563585959445502,0.03724807547090528
2019-02-01 19:00:00-08:00,1044,4542,12245,2259,91,675,5,1900,13.81766541398219,0.03724807547090528
2019-02-01 18:00:00-08:00,1062,4670,12682,2261,90,688,133,1456,14.224201077427065,0.03724807547090528
2019-02-01 17:00:00-08:00,1061,4034,12450,2258,90,687,219,1113,14.70215881264797,0.03724807547090528
2019-02-01 16:00:00-08:00,1020,3387,11426,2257,91,682,1530,598,15.102424769149964,0.03724807547090528
2019-02-01 15:00:00-08:00,789,2608,10608,2258,90,719,3899,460,15.779510387300268,0.03724807547090528
2019-02-01 14:00:00-08:00,660,2142,9906,2258,91,678,5999,356,15.969941967129087,0.03724807547090528
2019-02-01 13:00:00-08:00,660,2021,9631,2258,90,672,6463,358,15.821654082994637,0.024446790260958102
2019-02-01 12:00:00-08:00,685,2061,9692,2260,91,638,6802,381,15.267047858449525,0.05048909948577431
2019-02-01 11:00:00-08:00,754,2207,9692,2259,79,639,6430,372,14.450637676452155,0.03724807547090528
2019-02-01 10:00:00-08:00,863,2291,9556,2261,90,706,6908,286,13.560927561680542,0.03724807547090528
2019-02-01 09:00:00-08:00,1034,2550,9449,2261,90,734,6099,256,12.050512247295648,0.03724807547090528
2019-02-01 08:00:00-08:00,1143,2842,11335,2262,90,686,3552,331,10.300859681795309,0.05813322571133249
2019-02-01 07:00:00-08:00,1130,3384,11842,2261,89,731,313,297,9.044087742323711,0.05813322571133249
2019-02-01 06:00:00-08:00,1093,3114,11347,2261,90,687,5,323,9.225792937227189,0.04518536089974468
2019-02-01 05:00:00-08:00,909,2548,10551,2261,90,716,5,349,9.25424216683127,0.04518536089974468
2019-02-01 04:00:00-08:00,805,1584,10624,2261,91,679,5,338,9.348478832662126,0.04518536089974468
2019-02-01 03:00:00-08:00,820,1467,10623,2260,91,672,5,302,9.863840607151563,0.05813322571133249
2019-02-01 02:00:00-08:00,865,1371,10600,2260,90,675,5,496,9.812233502274744,0.05813322571133249
2019-02-01 01:00:00-08:00,998,1506,10991,2259,90,718,5,513,10.176126633431723,0.05813322571133249
2019-02-01 00:00:00-08:00,1003,1750,11394,2262,90,713,5,509,10.722593414916297,0.05813322571133249
2019-01-31 23:00:00-08:00,1062,2036,12383,2264,90,674,5,624,11.20193543557641,0.03724807547090528
2019-01-31 22:00:00-08:00,1169,2669,12488,2260,90,671,5,441,11.32143562208345,0.03724807547090528
2019-01-31 21:00:00-08:00,1169,3343,12790,2261,90,674,5,286,11.47587583452385,0.03724807547090528
2019-01-31 20:00:00-08:00,1168,3613,13511,2263,89,680,5,233,12.021695107933022,0.03724807547090528
2019-01-31 19:00:00-08:00,1167,3985,13753,2261,91,659,5,278,12.952924277243747,0.05813322571133249
2019-01-31 18:00:00-08:00,1161,4160,13762,2261,90,675,109,448,14.01420109042429,0.05813322571133249
2019-01-31 17:00:00-08:00,1138,3918,12919,2261,90,666,193,745,15.248380937806392,0.05813322571133249
2019-01-31 16:00:00-08:00,1086,2775,10701,2259,90,670,3081,636,15.848633219277122,0.04541744526900899
2019-01-31 15:00:00-08:00,1020,2103,10101,2259,90,673,5187,700,15.977342953432805,0.05836531008059679
2019-01-31 14:00:00-08:00,985,1636,10531,2260,89,688,5970,495,15.498971904196214,0.05813322571133249
2019-01-31 13:00:00-08:00,930,1879,11101,2259,91,654,5411,539,15.133152036893897,0.05813322571133249
2019-01-31 12:00:00-08:00,977,1974,10689,2260,88,647,5498,416,15.143738940430564,0.04518536089974468
2019-01-31 11:00:00-08:00,943,1959,10416,2260,90,643,6029,315,14.712424738638518,0.04518536089974468
2019-01-31 10:00:00-08:00,972,2015,11692,2261,86,632,4327,250,14.27210243867012,0.05813322571133249
2019-01-31 09:00:00-08:00,916,2348,11483,2263,90,659,3185,196,13.125580035718123,0.04518536089974468
2019-01-31 08:00:00-08:00,1108,3477,12159,2261,70,679,1410,236,11.697330639262535,0.05813322571133249
2019-01-31 07:00:00-08:00,1115,3406,12086,2263,90,685,195,192,11.073026446160947,0.05813322571133249
2019-01-31 06:00:00-08:00,857,3041,10767,2263,91,657,5,380,11.343055288972812,0.05813322571133249
2019-01-31 05:00:00-08:00,683,2333,10437,2263,91,686,5,340,11.335517744035606,0.05813322571133249
2019-01-31 04:00:00-08:00,653,1594,10595,2263,90,661,5,361,11.373819078793789,0.05813322571133249
2019-01-31 03:00:00-08:00,653,1358,10559,2261,90,664,5,303,11.445540050526795,0.05813322571133249
2019-01-31 02:00:00-08:00,653,1346,10907,2261,90,663,5,247,11.652632555027001,0.05813322571133249
2019-01-31 01:00:00-08:00,701,1518,11279,2261,90,661,5,236,11.660794577966373,0.05813322571133249
2019-01-31 00:00:00-08:00,694,1779,11859,2262,90,659,5,276,11.877992804859701,0.05813322571133249
2019-01-30 23:00:00-08:00,669,2328,11931,2262,90,708,5,281,12.52252465386032,0.05813322571133249
2019-01-30 22:00:00-08:00,693,2493,12588,2261,90,669,5,291,12.883182695350394,0.05813322571133249
2019-01-30 21:00:00-08:00,819,3030,13149,2262,90,663,5,313,13.263529431599478,0.05813322571133249
2019-01-30 20:00:00-08:00,970,3461,13771,2262,89,661,5,263,13.657242710186804,0.05813322571133249
2019-01-30 19:00:00-08:00,993,3671,13964,2263,91,668,5,218,14.140036701959339,0.05813322571133249
2019-01-30 18:00:00-08:00,957,4122,14395,2261,90,654,179,164,15.052885344635287,0.05813322571133249
2019-01-30 17:00:00-08:00,754,3735,13973,2264,90,662,367,178,16.751303373467728,0.05813322571133249
2019-01-30 16:00:00-08:00,676,2756,10831,2262,91,630,3668,190,18.086748883751945,0.05836531008059679
2019-01-30 15:00:00-08:00,658,1792,9192,2265,91,629,6498,197,18.527120672929776,0.05813322571133249
2019-01-30 14:00:00-08:00,655,1569,8800,2265,91,624,7676,203,18.428139768323742,0.05813322571133249
2019-01-30 13:00:00-08:00,658,1566,8813,2262,91,659,8477,184,17.822793203322092,0.04518536089974468
2019-01-30 12:00:00-08:00,657,1605,8322,2261,91,675,8598,151,16.8764816150338,0.0582798053129731
2019-01-30 11:00:00-08:00,659,1675,9104,2263,89,639,7397,162,15.59679128905581,0.05813322571133249
2019-01-30 10:00:00-08:00,658,1784,10366,2264,90,661,6129,185,14.22228558533789,0.05813322571133249
2019-01-30 09:00:00-08:00,660,2211,11190,2263,90,652,4844,133,12.692474023312876,0.05813322571133249
2019-01-30 08:00:00-08:00,858,2795,12272,2265,90,685,2068,177,11.107034741063135,0.05813322571133249
2019-01-30 07:00:00-08:00,914,3471,12873,2264,89,668,167,113,10.716386175346308,0.04518536089974468
2019-01-30 06:00:00-08:00,714,2807,11605,2265,91,672,4,55,10.705338124905975,0.05813322571133249
2019-01-30 05:00:00-08:00,658,1752,11017,2265,90,664,4,87,10.787113747542396,0.05813322571133249
2019-01-30 04:00:00-08:00,656,1309,11256,2265,90,658,4,130,10.981132495370105,0.05813322571133249
2019-01-30 03:00:00-08:00,654,1191,11135,2264,90,659,4,118,11.31294175930777,0.05813322571133249
