time,weighedTemp_hydro,totalCap_hydro,capUnc_hydro,totalStation_hydro,stationUnc_hydro
2019-12-28 20:00:00-08:00,5.621900488896546,16126.970000000001,0.1399494139320653,282,0.1702127659574468
2019-12-28 19:00:00-08:00,6.38194365907762,16126.970000000003,0.16111271987236284,282,0.2127659574468085
2019-12-28 18:00:00-08:00,7.246143874445655,16126.970000000001,0.1399494139320653,282,0.1702127659574468
2019-12-28 17:00:00-08:00,8.766566655491824,16126.970000000003,0.15471970246115663,282,0.20212765957446807
2019-12-28 16:00:00-08:00,10.568232178635775,16126.970000000001,0.1399494139320653,282,0.1702127659574468
2019-12-28 15:00:00-08:00,11.193522438949628,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-28 14:00:00-08:00,10.923839204153422,16126.970000000001,0.1399494139320653,282,0.1702127659574468
2019-12-28 13:00:00-08:00,10.644310710662788,16126.970000000001,0.1399494139320653,282,0.1702127659574468
2019-12-28 12:00:00-08:00,10.087517240434575,16126.970000000001,0.1399494139320653,282,0.1702127659574468
2019-12-28 11:00:00-08:00,8.857293394087709,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-28 10:00:00-08:00,7.49630248243127,16126.970000000003,0.14093223959615472,282,0.1773049645390071
2019-12-28 09:00:00-08:00,5.662214251418801,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-28 08:00:00-08:00,3.861675297999064,16126.970000000001,0.1399494139320653,282,0.1702127659574468
2019-12-28 07:00:00-08:00,3.0876102916340704,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-28 06:00:00-08:00,2.790179350340781,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-28 05:00:00-08:00,2.884783036454773,16126.970000000001,0.14914829010037217,282,0.1950354609929078
2019-12-28 04:00:00-08:00,2.5239920413408123,16126.970000000001,0.1473252570073609,282,0.1879432624113475
2019-12-28 03:00:00-08:00,2.7518776153905575,16126.970000000001,0.14914829010037217,282,0.1950354609929078
2019-12-28 02:00:00-08:00,2.8668435888952213,16126.970000000001,0.14914829010037217,282,0.1950354609929078
2019-12-28 01:00:00-08:00,3.2272845540502555,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-28 00:00:00-08:00,3.7350010278268693,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-27 23:00:00-08:00,3.849210658096233,16126.970000000001,0.14683725461137453,282,0.1879432624113475
2019-12-27 22:00:00-08:00,4.134792266383669,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-27 21:00:00-08:00,4.251052923277627,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-27 20:00:00-08:00,4.625899784337953,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-27 19:00:00-08:00,5.477744097985678,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-27 18:00:00-08:00,5.909443368192281,16126.970000000001,0.1463424313432715,282,0.18085106382978725
2019-12-27 17:00:00-08:00,8.247127681948527,16126.970000000003,0.25702348302253925,282,0.1950354609929078
2019-12-27 16:00:00-08:00,9.754099623970516,16126.970000000005,0.27179377155163054,282,0.22695035460992907
2019-12-27 15:00:00-08:00,10.446146540298916,16126.970000000003,0.25702348302253925,282,0.1950354609929078
